,idcode,year,birth_yr,age,race,msp,nev_mar,grade,collgrad,not_smsa,c_city,south,ind_code,occ_code,union,wks_ue,ttl_exp,tenure,hours,wks_work,ln_wage
16544,3039,80,46,33.0,white,1.0,0.0,16.0,1,0.0,0.0,1.0,11.0,8.0,0.0,0.0,5.673077,0.33333334,6.0,20.0,1.3468426
16545,3039,82,46,35.0,white,1.0,0.0,16.0,1,0.0,0.0,1.0,11.0,8.0,0.0,0.0,6.923077,0.5,16.0,65.0,1.391281
16546,3039,83,46,36.0,white,1.0,0.0,16.0,1,0.0,0.0,1.0,11.0,3.0,0.0,0.0,7.846154,1.4166666,10.0,48.0,1.4858742
16548,3040,71,48,22.0,black,1.0,0.0,10.0,0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,1.6153846,0.8333333,40.0,45.0,1.2707356
16550,3040,77,48,28.0,black,0.0,0.0,10.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,4.076923,4.0,40.0,52.0,1.3010528
16551,3040,78,48,29.0,black,0.0,0.0,10.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,5.076923,5.0,40.0,52.0,1.1133993
16552,3040,82,48,33.0,black,0.0,0.0,10.0,0,0.0,0.0,1.0,4.0,6.0,0.0,2.0,8.916667,8.916667,39.0,96.0,1.2947271
16553,3040,83,48,34.0,black,0.0,0.0,10.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,9.916667,9.916667,40.0,52.0,1.2681507
16557,3041,72,52,19.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,1.0,3.0961537,0.5,40.0,27.0,1.1668911
16566,3042,77,48,28.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,5.416667,2.6666667,40.0,52.0,1.5035775
16567,3042,78,48,29.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,6.435898,3.6666667,40.0,53.0,1.5460156
16570,3042,83,48,34.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,11.185897,8.583333,40.0,51.0,1.7923996
16573,3042,88,48,39.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,16.51282,14.0,40.0,69.0,1.5750365
16575,3043,70,50,19.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.6666666,1.6666666,40.0,58.0,1.4722368
16576,3043,71,50,20.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,2.5833333,2.5833333,40.0,47.0,1.6116626
16577,3043,72,50,21.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,3.5833333,3.5833333,40.0,32.0,1.6368946
16578,3043,73,50,22.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,4.5833335,4.5833335,40.0,51.0,1.8485817
16580,3043,77,50,26.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,1.0,4.0,8.5,8.5,40.0,48.0,1.726721
16581,3043,78,50,27.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,9.442307,8.5,40.0,49.0,2.1330743
16584,3043,83,50,32.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,14.211538,8.5,40.0,52.0,2.574019
16586,3043,87,50,36.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,18.057692,8.5,40.0,96.0,2.7075503
16587,3043,88,50,37.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,19.423077,8.5,40.0,71.0,2.801951
16590,3044,70,43,26.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,4.1153846,4.0833335,48.0,58.0,1.7625891
16591,3044,71,43,27.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,5.0833335,5.0833335,40.0,49.0,1.7639062
16592,3044,72,43,28.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,6.0833335,6.0833335,48.0,44.0,1.6777167
16593,3044,73,43,29.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,7.0833335,7.0833335,48.0,52.0,1.7343637
16595,3044,77,43,33.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,11.083333,11.083333,48.0,52.0,1.9090426
16596,3044,78,43,34.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,12.102564,12.083333,40.0,53.0,1.8381525
16597,3044,80,43,36.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,14.083333,14.083333,48.0,76.0,1.6231995
16598,3044,82,43,38.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,10.0,16.0,16.0,40.0,88.0,1.8515993
16599,3044,83,43,39.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,21.0,17.0,17.0,40.0,31.0,1.8884364
16602,3044,88,43,44.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,22.51282,22.5,48.0,70.0,1.912698
16606,3045,71,45,25.0,white,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,4.6217947,1.4166666,40.0,50.0,1.6116626
16607,3045,72,45,26.0,white,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,5.6217947,2.4166667,48.0,52.0,1.7092154
16608,3045,73,45,27.0,white,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,6.6217947,3.4166667,48.0,52.0,1.6981276
16610,3045,77,45,31.0,white,0.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,8.621795,0.0,48.0,52.0,1.6996922
16611,3045,78,45,32.0,white,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,9.641026,1.0,40.0,53.0,1.6369874
16613,3045,82,45,36.0,white,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,13.25641,4.9166665,40.0,90.0,1.7263315
16614,3045,83,45,37.0,white,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,14.25641,0.0,48.0,52.0,1.6879271
16617,3045,88,45,43.0,white,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,19.583332,5.5,48.0,69.0,1.7118952
16619,3046,77,43,33.0,black,0.0,1.0,12.0,0,0.0,0.0,1.0,11.0,3.0,0.0,12.0,3.6153846,0.25,40.0,13.0,1.2508335
16624,3046,85,43,41.0,black,1.0,0.0,12.0,0,0.0,0.0,1.0,11.0,13.0,1.0,12.0,10.365385,7.1666665,35.0,60.0,1.4835572
16625,3046,87,43,43.0,black,0.0,0.0,12.0,0,0.0,0.0,1.0,11.0,13.0,0.0,8.0,11.980769,9.166667,35.0,84.0,1.5402058
16629,3047,88,53,35.0,black,0.0,1.0,14.0,0,0.0,0.0,1.0,12.0,3.0,0.0,0.0,13.916667,13.916667,40.0,72.0,2.186612
16635,3048,77,50,27.0,black,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,11.0,0.0,0.0,2.7692308,0.0,40.0,17.0,1.3010528
16636,3048,78,50,28.0,black,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,3.25,0.5,40.0,25.0,1.3086346
16637,3048,80,50,30.0,black,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,4.5961537,1.5,40.0,70.0,1.3070208
16638,3048,82,50,31.0,black,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0384617,3.4166667,40.0,75.0,1.2237753
16639,3048,83,50,32.0,black,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,7.0,4.4166665,40.0,50.0,1.1687781
16640,3048,85,50,35.0,black,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,8.846154,6.5833335,40.0,96.0,1.099209
16641,3048,87,50,37.0,black,1.0,0.0,11.0,0,0.0,0.0,1.0,4.0,6.0,1.0,8.0,10.461538,8.5,37.0,84.0,1.0299772
16642,3048,88,50,38.0,black,0.0,0.0,11.0,0,0.0,0.0,1.0,6.0,6.0,1.0,0.0,11.788462,9.833333,40.0,69.0,0.9922369
16644,3049,77,48,28.0,white,1.0,0.0,16.0,1,0.0,0.0,1.0,11.0,1.0,0.0,0.0,3.9423077,2.5,40.0,52.0,2.1151528
16645,3049,78,48,29.0,white,1.0,0.0,16.0,1,0.0,0.0,1.0,11.0,1.0,0.0,0.0,4.9038463,3.5,32.0,50.0,2.3095438
16648,3049,83,48,34.0,white,1.0,0.0,16.0,1,0.0,1.0,1.0,11.0,1.0,0.0,0.0,9.673077,8.5,50.0,52.0,2.1570427
16651,3049,88,48,39.0,white,1.0,0.0,16.0,1,0.0,1.0,1.0,11.0,1.0,0.0,0.0,14.961538,3.0833333,33.0,77.0,2.4006727
16653,3050,70,46,24.0,white,1.0,0.0,10.0,0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,1.6602564,1.3333334,20.0,56.0,1.8395498
16654,3050,71,46,25.0,white,1.0,0.0,10.0,0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,2.6410255,2.3333333,20.0,51.0,1.8585224
16655,3050,72,46,26.0,white,1.0,0.0,10.0,0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,3.6794872,3.3333333,20.0,54.0,1.6777167
16657,3050,82,46,36.0,white,1.0,0.0,10.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,9.891026,0.9166667,16.0,86.0,1.4747628
16658,3050,83,46,37.0,white,1.0,0.0,10.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,10.871795,1.9166666,24.0,51.0,1.6499137
16664,3051,70,46,23.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,3.0576923,2.25,35.0,59.0,1.6704733
16665,3051,71,46,24.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,3.9807692,3.25,40.0,48.0,1.6336411
16666,3051,72,46,25.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,4.6346154,0.5833333,40.0,34.0,1.6285261
16669,3051,77,46,30.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,5.4038463,0.25,40.0,20.0,1.7901608
16671,3051,83,46,36.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,8.942307,1.75,34.0,51.0,1.9142629
16674,3052,70,48,21.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,7.0,3.0,0.0,20.0,2.1730769,0.5833333,40.0,27.0,1.8615284
16675,3052,71,48,22.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,3.1730769,1.5833334,40.0,52.0,2.0954595
16676,3052,72,48,23.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,4.1153846,2.5,40.0,49.0,2.099055
16678,3052,77,48,28.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,5.326923,1.3333334,39.0,52.0,1.680328
16679,3052,78,48,29.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,6.4038463,2.4166667,40.0,56.0,1.6873293
16682,3052,83,48,34.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,3.0,0.0,0.0,9.0,3.0,10.0,52.0,1.4638956
16684,3052,88,48,39.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,12.326923,2.8333333,40.0,69.0,1.5359485
16686,3053,72,52,20.0,white,0.0,1.0,12.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,2.5320513,0.9166667,40.0,48.0,1.4645228
16687,3053,73,52,21.0,white,0.0,1.0,12.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,3.5320513,1.9166666,40.0,52.0,1.5121096
16689,3053,77,52,25.0,white,0.0,1.0,12.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,5.9166665,5.9166665,40.0,52.0,1.5743464
16690,3053,78,52,26.0,white,0.0,1.0,12.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,6.9358974,6.9166665,40.0,53.0,1.730319
16693,3053,83,52,31.0,white,0.0,1.0,12.0,0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,11.897436,11.833333,40.0,51.0,1.8956776
16700,3056,70,42,27.0,black,0.0,0.0,9.0,0,0.0,0.0,1.0,8.0,11.0,0.0,0.0,2.9615383,2.0,40.0,50.0,1.108662
16701,3056,71,42,28.0,black,0.0,0.0,9.0,0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,3.9423077,2.9166667,45.0,51.0,1.1722958
16702,3056,72,42,29.0,black,0.0,0.0,9.0,0,0.0,0.0,1.0,8.0,11.0,0.0,0.0,4.9423075,3.9166667,40.0,52.0,1.2314292
16705,3056,77,42,34.0,black,1.0,0.0,9.0,0,0.0,1.0,1.0,4.0,6.0,0.0,0.0,6.9423075,0.0,40.0,2.0,1.4200622
16706,3056,78,42,35.0,black,1.0,0.0,9.0,0,0.0,1.0,1.0,4.0,6.0,1.0,0.0,7.25,0.0,40.0,16.0,1.4727063
16709,3056,83,42,40.0,black,0.0,0.0,9.0,0,0.0,1.0,1.0,4.0,3.0,1.0,0.0,12.0,0.0,40.0,51.0,2.0052717
16712,3056,88,42,45.0,black,0.0,0.0,9.0,0,0.0,1.0,1.0,4.0,3.0,1.0,0.0,17.326923,0.0,45.0,69.0,2.6476915
16713,3058,71,51,19.0,white,0.0,1.0,12.0,0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,1.673077,0.33333334,40.0,21.0,1.4425861
16716,3058,77,51,26.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,2.7307694,0.33333334,40.0,11.0,1.48677
16718,3058,80,51,28.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,6.0,3.0,0.0,4.0,3.423077,0.25,40.0,13.0,1.4656262
16720,3058,83,51,31.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,6.269231,0.33333334,20.0,50.0,1.6369145
16723,3058,88,51,37.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,11.557693,1.3333334,40.0,67.0,1.7779771
16724,3059,72,47,24.0,white,1.0,0.0,17.0,1,0.0,0.0,1.0,11.0,1.0,0.0,0.0,2.198718,0.5833333,40.0,27.0,1.9183067
16727,3059,78,47,30.0,white,0.0,0.0,17.0,1,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.00641,0.8333333,2.0,46.0,2.78076
16728,3059,80,47,32.0,white,0.0,0.0,17.0,1,0.0,0.0,1.0,1.0,3.0,0.0,0.0,5.6217947,0.0,15.0,84.0,2.654282
16730,3059,83,47,35.0,white,1.0,0.0,17.0,1,1.0,0.0,1.0,1.0,3.0,0.0,0.0,8.544871,0.0,5.0,54.0,2.5888247
16733,3059,88,47,40.0,white,1.0,0.0,17.0,1,0.0,1.0,1.0,1.0,3.0,0.0,0.0,13.929487,1.3333334,7.0,72.0,2.3634937
16736,3060,83,45,37.0,black,1.0,0.0,8.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,4.9166665,4.9166665,40.0,54.0,1.0382273
16739,3060,88,45,42.0,black,1.0,0.0,8.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,10.25,10.25,30.0,69.0,1.0216509
16740,3061,82,46,35.0,white,1.0,0.0,16.0,1,0.0,0.0,1.0,11.0,13.0,0.0,1.0,3.051282,0.41666666,55.0,18.0,1.4327004
16741,3061,83,46,37.0,white,1.0,0.0,16.0,1,0.0,0.0,1.0,11.0,13.0,1.0,0.0,4.070513,1.5,45.0,53.0,1.6825845
16744,3061,88,46,42.0,white,1.0,0.0,16.0,1,0.0,0.0,1.0,11.0,13.0,0.0,0.0,9.243589,6.8333335,42.0,61.0,1.9465997
16745,3062,71,52,18.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.44230768,0.41666666,40.0,21.0,1.4988663
16746,3062,72,52,19.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,1.4615384,1.4166666,40.0,53.0,1.5033627
16747,3062,73,52,20.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,2.4166667,2.4166667,40.0,49.0,1.5470476
16749,3062,77,52,24.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,6.5,6.5,45.0,52.0,1.6491196
16750,3062,78,52,25.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,7.5,7.5,40.0,51.0,1.655831
16755,3062,87,52,34.0,white,0.0,0.0,12.0,0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,16.346153,0.0,40.0,96.0,1.7669275
16757,3063,88,51,36.0,white,1.0,0.0,18.0,1,1.0,0.0,1.0,11.0,13.0,0.0,0.0,10.384615,0.9166667,40.0,65.0,1.8837457
16759,3064,70,46,23.0,black,1.0,0.0,8.0,0,0.0,0.0,1.0,11.0,8.0,0.0,0.0,1.3653846,0.41666666,32.0,25.0,1.3163017
16760,3064,71,46,24.0,black,1.0,0.0,8.0,0,0.0,0.0,1.0,11.0,8.0,0.0,0.0,2.3653846,1.4166666,24.0,52.0,1.4988663
16761,3064,72,46,25.0,black,1.0,0.0,8.0,0,0.0,1.0,1.0,11.0,8.0,0.0,0.0,3.4038463,2.5,40.0,54.0,1.2920542
16762,3064,73,46,26.0,black,1.0,0.0,8.0,0,0.0,1.0,1.0,11.0,8.0,0.0,0.0,4.4038463,3.5,40.0,52.0,1.5253543
16764,3064,77,46,30.0,black,1.0,0.0,8.0,0,0.0,1.0,1.0,11.0,8.0,0.0,0.0,7.5,7.5,40.0,52.0,1.4345844
16765,3064,78,46,31.0,black,1.0,0.0,8.0,0,0.0,1.0,1.0,11.0,8.0,0.0,0.0,8.5,8.5,40.0,51.0,1.3813936
16768,3064,83,46,36.0,black,1.0,0.0,8.0,0,0.0,1.0,1.0,11.0,8.0,1.0,0.0,13.5,13.5,40.0,52.0,1.4067372
16769,3064,85,46,38.0,black,1.0,0.0,8.0,0,0.0,1.0,1.0,11.0,1.0,1.0,0.0,14.173077,0.16666667,40.0,35.0,1.2120049
16771,3065,80,53,26.0,white,0.0,1.0,13.0,0,0.0,0.0,1.0,4.0,6.0,0.0,24.0,4.5128207,0.5833333,45.0,54.0,1.2324321
16776,3065,88,53,34.0,white,0.0,1.0,13.0,0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,12.512821,5.8333335,55.0,71.0,1.6222377
16777,3066,83,44,38.0,white,1.0,0.0,16.0,1,0.0,0.0,1.0,6.0,2.0,0.0,0.0,11.75,6.0,40.0,49.0,1.9572358
16782,3067,70,44,25.0,white,0.0,1.0,5.0,0,1.0,0.0,1.0,4.0,6.0,1.0,10.0,0.65384614,0.33333334,40.0,21.0,1.3650918
16783,3067,71,44,26.0,white,0.0,1.0,5.0,0,1.0,0.0,1.0,4.0,6.0,1.0,0.0,1.5961539,1.3333334,40.0,49.0,1.4685616
16784,3067,72,44,27.0,white,0.0,1.0,5.0,0,1.0,0.0,1.0,4.0,6.0,1.0,0.0,2.5384617,2.3333333,40.0,49.0,1.4792655
16787,3069,77,52,25.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,3.5384614,0.5,40.0,52.0,1.7659417
16790,3069,82,52,29.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,7.0,4.0,0.0,0.0,6.25,2.4166667,40.0,46.0,2.090218
16791,3069,85,52,33.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,6.5,0.33333334,30.0,13.0,1.9051521
16792,3069,87,52,35.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,7.0,4.0,0.0,8.0,8.173077,0.75,28.0,87.0,1.9004589
16794,3070,72,53,18.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,6.0,3.0,0.0,4.0,1.2884614,0.083333336,44.0,30.0,1.0390575
16797,3070,77,53,23.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,3.8269231,0.75,40.0,52.0,1.6462336
16798,3070,78,53,24.0,white,1.0,0.0,12.0,0,0.0,1.0,1.0,11.0,3.0,0.0,0.0,4.8846154,1.9166666,35.0,55.0,1.8644695
16801,3070,83,53,29.0,white,1.0,0.0,12.0,0,0.0,1.0,1.0,11.0,3.0,0.0,0.0,9.173077,6.75,36.0,47.0,2.1254368
16814,3073,78,51,26.0,white,1.0,0.0,7.0,0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,1.948718,0.5833333,37.0,28.0,1.3086346
16815,3073,80,51,28.0,white,1.0,0.0,7.0,0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,3.3141026,0.0,37.0,71.0,1.208581
16817,3073,83,51,31.0,white,1.0,0.0,7.0,0,1.0,0.0,1.0,6.0,3.0,0.0,3.0,6.1025643,0.9166667,40.0,47.0,1.6914734
16820,3073,88,51,36.0,white,1.0,0.0,7.0,0,1.0,0.0,1.0,6.0,2.0,0.0,0.0,11.429487,5.1666665,37.0,69.0,1.4026651
16822,3074,70,45,24.0,white,0.0,0.0,12.0,0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0576923,2.0,40.0,55.0,1.6301993
16824,3074,72,45,26.0,white,1.0,0.0,12.0,0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,12.5,12.5,40.0,56.0,1.7802728
16827,3074,77,45,31.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,11.0,3.0,0.0,0.0,15.442307,4.4166665,40.0,52.0,1.9962392
16828,3074,78,45,32.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,12.0,3.0,0.0,0.0,16.5,5.4166665,40.0,55.0,1.9827331
16834,3075,77,49,27.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,4.4615383,3.4166667,40.0,48.0,1.7912596
16837,3076,77,51,25.0,white,1.0,0.0,6.0,0,1.0,0.0,1.0,11.0,8.0,0.0,0.0,0.33333334,0.33333334,30.0,0.0,1.0370717
16842,3077,80,52,27.0,white,1.0,0.0,9.0,0,1.0,0.0,1.0,8.0,8.0,0.0,44.0,2.25,0.083333336,10.0,8.0,1.8558644
16843,3077,82,52,29.0,white,1.0,0.0,9.0,0,1.0,0.0,1.0,8.0,8.0,0.0,0.0,2.5,0.25,40.0,13.0,1.3082757
16844,3077,87,52,34.0,white,1.0,0.0,9.0,0,1.0,0.0,1.0,6.0,2.0,0.0,6.0,3.1923077,0.75,47.0,36.0,1.1711825
16845,3078,77,42,34.0,black,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,1.0,1.0,1.0,4.897436,0.33333334,35.0,22.0,2.5343862
16846,3078,78,42,35.0,black,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,1.0,1.0,0.0,5.935898,1.4166666,35.0,54.0,2.5565336
16847,3078,80,42,37.0,black,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,13.0,0.0,1.0,5.9743595,0.083333336,20.0,2.0,2.4952457
16848,3078,82,42,39.0,black,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,13.0,1.0,0.0,7.3205132,2.0,25.0,70.0,2.5063415
16849,3078,83,42,40.0,black,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,1.0,1.0,0.0,8.147436,3.0,38.0,43.0,2.6778183
16850,3078,85,42,42.0,black,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,1.0,0.0,0.0,9.685898,5.0,35.0,80.0,2.763248
16851,3078,87,42,44.0,black,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,1.0,1.0,0.0,11.2243595,7.0,37.0,80.0,2.7218885
16852,3078,88,42,45.0,black,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,1.0,1.0,0.0,12.416667,8.416667,35.0,62.0,2.8032136
16853,3079,72,53,19.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,11.0,3.0,0.0,13.0,0.724359,0.5,38.0,24.0,1.0762366
16856,3079,77,53,24.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,11.0,3.0,0.0,0.0,2.3333333,2.3333333,40.0,39.0,0.8811992
16857,3079,78,53,25.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,11.0,3.0,0.0,0.0,3.4166667,3.4166667,40.0,56.0,1.289586
16859,3079,82,53,29.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,11.0,3.0,0.0,12.0,7.4166665,7.4166665,40.0,66.0,1.3164082
16860,3079,83,53,30.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,11.0,3.0,0.0,0.0,8.397436,8.333333,40.0,51.0,1.1747307
16863,3079,88,53,35.0,black,0.0,1.0,12.0,0,1.0,0.0,1.0,11.0,3.0,0.0,0.0,13.762821,13.75,40.0,71.0,1.1918211
16872,3082,78,53,24.0,black,1.0,0.0,12.0,0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,7.50641,2.9166667,40.0,52.0,1.9827331
16875,3082,83,53,29.0,black,1.0,0.0,12.0,0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,12.198717,0.9166667,40.0,48.0,2.4056368
16879,3084,71,53,17.0,black,0.0,1.0,10.0,0,0.0,1.0,1.0,11.0,6.0,0.0,8.0,0.75,0.75,32.0,26.0,1.2707356
16880,3084,72,53,18.0,black,0.0,1.0,10.0,0,0.0,1.0,1.0,11.0,6.0,0.0,0.0,1.75,1.75,32.0,52.0,1.1120822
16883,3084,77,53,23.0,black,1.0,0.0,10.0,0,0.0,1.0,1.0,4.0,6.0,0.0,0.0,3.5961537,1.9166666,40.0,28.0,1.4239157
16890,3086,77,50,26.0,black,0.0,1.0,8.0,0,1.0,0.0,1.0,11.0,3.0,0.0,12.0,0.5833334,0.25,32.0,13.0,1.0781701
16891,3087,77,53,23.0,black,1.0,0.0,12.0,0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,1.2435898,0.5833333,15.0,30.0,1.3228196
16893,3088,82,52,30.0,black,0.0,0.0,11.0,0,1.0,0.0,1.0,11.0,8.0,0.0,4.0,6.0,0.16666667,23.0,94.0,1.2527629
16898,3089,77,48,29.0,black,0.0,0.0,9.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,2.4423077,0.16666667,32.0,17.0,1.2385131
16899,3089,82,48,34.0,black,1.0,0.0,9.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,2.9038463,1.4166666,12.0,24.0,1.0986123
16900,3089,85,48,37.0,black,1.0,0.0,9.0,0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,2.9038463,0.16666667,40.0,0.0,1.1939223
16906,3090,77,49,27.0,black,1.0,0.0,12.0,0,0.0,1.0,1.0,11.0,3.0,0.0,0.0,2.3269231,1.75,40.0,52.0,1.3643149
16907,3090,78,49,28.0,black,1.0,0.0,12.0,0,0.0,1.0,1.0,11.0,3.0,0.0,0.0,3.3076923,2.75,40.0,51.0,1.1713223
